city,county,link,total_records,total_pages,total_county_records
Green Valley Lake,Los Angeles,https://www.localcrimenews.com//welcome/newCities/green-valley-lake,153.0,8.0,6690871.0
Rolling Hills,Los Angeles,https://www.localcrimenews.com//welcome/newCities/rolling-hills,152.0,8.0,6690871.0
Crowley Lake,Los Angeles,https://www.localcrimenews.com//welcome/newCities/crowley-lake,152.0,8.0,6690871.0
Litchfield,Los Angeles,https://www.localcrimenews.com//welcome/newCities/litchfield,148.0,8.0,6690871.0
Clinton,Los Angeles,https://www.localcrimenews.com//welcome/newCities/clinton,140.0,7.0,6690871.0
Phillips Ranch,Los Angeles,https://www.localcrimenews.com//welcome/newCities/phillips-ranch,140.0,7.0,6690871.0
Annapolis,Los Angeles,https://www.localcrimenews.com//welcome/newCities/annapolis,136.0,7.0,6690871.0
Etiwanda,Los Angeles,https://www.localcrimenews.com//welcome/newCities/etiwanda,130.0,7.0,6690871.0
Badger,Los Angeles,https://www.localcrimenews.com//welcome/newCities/badger,121.0,7.0,6690871.0
Cressey,Los Angeles,https://www.localcrimenews.com//welcome/newCities/cressey,110.0,6.0,6690871.0
Marshall,Los Angeles,https://www.localcrimenews.com//welcome/newCities/marshall,108.0,6.0,6690871.0
Belvedere,Los Angeles,https://www.localcrimenews.com//welcome/newCities/belvedere,102.0,6.0,6690871.0
Rackerby,Los Angeles,https://www.localcrimenews.com//welcome/newCities/rackerby,100.0,5.0,6690871.0
Skyforest,Los Angeles,https://www.localcrimenews.com//welcome/newCities/skyforest,100.0,5.0,6690871.0
Hidden Valley,Los Angeles,https://www.localcrimenews.com//welcome/newCities/hidden-valley,97.0,5.0,6690871.0
Arrowhead Farms,Los Angeles,https://www.localcrimenews.com//welcome/newCities/arrowhead-farms,95.0,5.0,6690871.0
Palo Verde,Los Angeles,https://www.localcrimenews.com//welcome/newCities/palo-verde,89.0,5.0,6690871.0
Helena,Los Angeles,https://www.localcrimenews.com//welcome/newCities/helena,85.0,5.0,6690871.0
Paskenta,Los Angeles,https://www.localcrimenews.com//welcome/newCities/paskenta,80.0,4.0,6690871.0
West Los Angeles,Los Angeles,https://www.localcrimenews.com//welcome/newCities/west-los-angeles,78.0,4.0,6690871.0
Moreno,Los Angeles,https://www.localcrimenews.com//welcome/newCities/moreno,77.0,4.0,6690871.0
Amador City,Los Angeles,https://www.localcrimenews.com//welcome/newCities/amador-city,73.0,4.0,6690871.0
Canyon,Los Angeles,https://www.localcrimenews.com//welcome/newCities/canyon,72.0,4.0,6690871.0
El Toro,Los Angeles,https://www.localcrimenews.com//welcome/newCities/el-toro,65.0,4.0,6690871.0
Holt,Los Angeles,https://www.localcrimenews.com//welcome/newCities/holt,64.0,4.0,6690871.0
Easton,Los Angeles,https://www.localcrimenews.com//welcome/newCities/easton,60.0,3.0,6690871.0
Rutherford,Los Angeles,https://www.localcrimenews.com//welcome/newCities/rutherford,59.0,3.0,6690871.0
Baldwin Hills,Los Angeles,https://www.localcrimenews.com//welcome/newCities/baldwin-hills,59.0,3.0,6690871.0
Surfside,Los Angeles,https://www.localcrimenews.com//welcome/newCities/surfside,54.0,3.0,6690871.0
Bristol,Los Angeles,https://www.localcrimenews.com//welcome/newCities/bristol,54.0,3.0,6690871.0
Bloomfield,Los Angeles,https://www.localcrimenews.com//welcome/newCities/bloomfield,53.0,3.0,6690871.0
Mill Creek,Los Angeles,https://www.localcrimenews.com//welcome/newCities/mill-creek,47.0,3.0,6690871.0
Edgewood,Los Angeles,https://www.localcrimenews.com//welcome/newCities/edgewood,43.0,3.0,6690871.0
Keeler,Los Angeles,https://www.localcrimenews.com//welcome/newCities/keeler,42.0,3.0,6690871.0
Atwood,Los Angeles,https://www.localcrimenews.com//welcome/newCities/atwood,39.0,2.0,6690871.0
California Hot Springs,Los Angeles,https://www.localcrimenews.com//welcome/newCities/california-hot-springs,37.0,2.0,6690871.0
Essex,Los Angeles,https://www.localcrimenews.com//welcome/newCities/essex,35.0,2.0,6690871.0
Guasti,Los Angeles,https://www.localcrimenews.com//welcome/newCities/guasti,35.0,2.0,6690871.0
Universal City,Los Angeles,https://www.localcrimenews.com//welcome/newCities/universal-city,34.0,2.0,6690871.0
Crest Park,Los Angeles,https://www.localcrimenews.com//welcome/newCities/crest-park,32.0,2.0,6690871.0
Gorman,Los Angeles,https://www.localcrimenews.com//welcome/newCities/gorman,28.0,2.0,6690871.0
La Porte,Los Angeles,https://www.localcrimenews.com//welcome/newCities/la-porte,27.0,2.0,6690871.0
Lakeshore,Los Angeles,https://www.localcrimenews.com//welcome/newCities/lakeshore,26.0,2.0,6690871.0
Leesville,Los Angeles,https://www.localcrimenews.com//welcome/newCities/leesville,26.0,2.0,6690871.0
Blackhawk,Los Angeles,https://www.localcrimenews.com//welcome/newCities/blackhawk,26.0,2.0,6690871.0
Cuyama,Los Angeles,https://www.localcrimenews.com//welcome/newCities/cuyama,26.0,2.0,6690871.0
Amboy,Los Angeles,https://www.localcrimenews.com//welcome/newCities/amboy,24.0,2.0,6690871.0
Cantil,Los Angeles,https://www.localcrimenews.com//welcome/newCities/cantil,24.0,2.0,6690871.0
Santa Susana,Los Angeles,https://www.localcrimenews.com//welcome/newCities/santa-susana,23.0,2.0,6690871.0
Vinton,Los Angeles,https://www.localcrimenews.com//welcome/newCities/vinton,23.0,2.0,6690871.0
Century City,Los Angeles,https://www.localcrimenews.com//welcome/newCities/century-city,22.0,2.0,6690871.0
Grayson,Los Angeles,https://www.localcrimenews.com//welcome/newCities/grayson,22.0,2.0,6690871.0
Termo,Los Angeles,https://www.localcrimenews.com//welcome/newCities/termo,22.0,2.0,6690871.0
Diamond,Los Angeles,https://www.localcrimenews.com//welcome/newCities/diamond,21.0,2.0,6690871.0
Big Creek,Los Angeles,https://www.localcrimenews.com//welcome/newCities/big-creek,19.0,1.0,6690871.0
Rancho Park,Los Angeles,https://www.localcrimenews.com//welcome/newCities/rancho-park,19.0,1.0,6690871.0
Juniper Hills,Los Angeles,https://www.localcrimenews.com//welcome/newCities/juniper-hills,18.0,1.0,6690871.0
Ludlow,Los Angeles,https://www.localcrimenews.com//welcome/newCities/ludlow,17.0,1.0,6690871.0
Laguna Nigel,Los Angeles,https://www.localcrimenews.com//welcome/newCities/laguna-nigel,17.0,1.0,6690871.0
Darwin,Los Angeles,https://www.localcrimenews.com//welcome/newCities/darwin,16.0,1.0,6690871.0
Harmony,Los Angeles,https://www.localcrimenews.com//welcome/newCities/harmony,14.0,1.0,6690871.0
Verdugo City,Los Angeles,https://www.localcrimenews.com//welcome/newCities/verdugo-city,14.0,1.0,6690871.0
Afton,Los Angeles,https://www.localcrimenews.com//welcome/newCities/afton,13.0,1.0,6690871.0
Elizabeth Lake,Los Angeles,https://www.localcrimenews.com//welcome/newCities/elizabeth-lake,12.0,1.0,6690871.0
Shoshone,Los Angeles,https://www.localcrimenews.com//welcome/newCities/shoshone,12.0,1.0,6690871.0
San Luis Rey,Los Angeles,https://www.localcrimenews.com//welcome/newCities/san-luis-rey,11.0,1.0,6690871.0
Los Nietos,Los Angeles,https://www.localcrimenews.com//welcome/newCities/los-nietos,11.0,1.0,6690871.0
Crenshaw,Los Angeles,https://www.localcrimenews.com//welcome/newCities/crenshaw,9.0,1.0,6690871.0
Kagel Canyon,Los Angeles,https://www.localcrimenews.com//welcome/newCities/kagel-canyon,9.0,1.0,6690871.0
Allendale,Los Angeles,https://www.localcrimenews.com//welcome/newCities/allendale,8.0,1.0,6690871.0
Mount Baldy,Los Angeles,https://www.localcrimenews.com//welcome/newCities/mount-baldy,7.0,1.0,6690871.0
Del Sur,Los Angeles,https://www.localcrimenews.com//welcome/newCities/del-sur,4.0,1.0,6690871.0
Charter Oak,Los Angeles,https://www.localcrimenews.com//welcome/newCities/charter-oak,4.0,1.0,6690871.0
Cima,Los Angeles,https://www.localcrimenews.com//welcome/newCities/cima,4.0,1.0,6690871.0
Garey,Los Angeles,https://www.localcrimenews.com//welcome/newCities/garey,4.0,1.0,6690871.0
Newville,Los Angeles,https://www.localcrimenews.com//welcome/newCities/newville,3.0,1.0,6690871.0
Canyondam,Los Angeles,https://www.localcrimenews.com//welcome/newCities/canyondam,3.0,1.0,6690871.0
Southport,Los Angeles,https://www.localcrimenews.com//welcome/newCities/southport,3.0,1.0,6690871.0
Flintridge,Los Angeles,https://www.localcrimenews.com//welcome/newCities/flintridge,3.0,1.0,6690871.0
Boca,Los Angeles,https://www.localcrimenews.com//welcome/newCities/boca,2.0,1.0,6690871.0
Box Springs,Los Angeles,https://www.localcrimenews.com//welcome/newCities/box-springs,2.0,1.0,6690871.0
Little Lake,Los Angeles,https://www.localcrimenews.com//welcome/newCities/little-lake,2.0,1.0,6690871.0
Ladera Heights,Los Angeles,https://www.localcrimenews.com//welcome/newCities/ladera-heights,2.0,1.0,6690871.0
Adelaide,Los Angeles,https://www.localcrimenews.com//welcome/newCities/adelaide,1.0,1.0,6690871.0
Bassetts,Los Angeles,https://www.localcrimenews.com//welcome/newCities/bassetts,1.0,1.0,6690871.0
Belmont Shore,Los Angeles,https://www.localcrimenews.com//welcome/newCities/belmont-shore,1.0,1.0,6690871.0
Mckittrick,Los Angeles,,,,6690871.0
Los Angeles,Riverside,https://www.localcrimenews.com//welcome/newCities/los-angeles,1292398.0,64620.0,5179216.0
San Diego,Riverside,https://www.localcrimenews.com//welcome/newCities/san-diego,486097.0,24305.0,5179216.0
San Bernardino,Riverside,https://www.localcrimenews.com//welcome/newCities/san-bernardino,264388.0,13220.0,5179216.0
Riverside,Riverside,https://www.localcrimenews.com//welcome/newCities/riverside,237824.0,11892.0,5179216.0
Anaheim,Riverside,https://www.localcrimenews.com//welcome/newCities/anaheim,191866.0,9594.0,5179216.0
Fontana,Riverside,https://www.localcrimenews.com//welcome/newCities/fontana,159290.0,7965.0,5179216.0
Ontario,Riverside,https://www.localcrimenews.com//welcome/newCities/ontario,139002.0,6951.0,5179216.0
Moreno Valley,Riverside,https://www.localcrimenews.com//welcome/newCities/moreno-valley,111096.0,5555.0,5179216.0
Hemet,Riverside,https://www.localcrimenews.com//welcome/newCities/hemet,88694.0,4435.0,5179216.0
Corona,Riverside,https://www.localcrimenews.com//welcome/newCities/corona,72488.0,3625.0,5179216.0
Huntington Beach,Riverside,https://www.localcrimenews.com//welcome/newCities/huntington-beach,68987.0,3450.0,5179216.0
Pasadena,Riverside,https://www.localcrimenews.com//welcome/newCities/pasadena,67441.0,3373.0,5179216.0
Perris,Riverside,https://www.localcrimenews.com//welcome/newCities/perris,65179.0,3259.0,5179216.0
La Puente,Riverside,https://www.localcrimenews.com//welcome/newCities/la-puente,62714.0,3136.0,5179216.0
Indio,Riverside,https://www.localcrimenews.com//welcome/newCities/indio,57635.0,2882.0,5179216.0
Simi Valley,Riverside,https://www.localcrimenews.com//welcome/newCities/simi-valley,53019.0,2651.0,5179216.0
Apple Valley,Riverside,https://www.localcrimenews.com//welcome/newCities/apple-valley,49613.0,2481.0,5179216.0
Colton,Riverside,https://www.localcrimenews.com//welcome/newCities/colton,48571.0,2429.0,5179216.0
Redlands,Riverside,https://www.localcrimenews.com//welcome/newCities/redlands,47965.0,2399.0,5179216.0
Chula Vista,Riverside,https://www.localcrimenews.com//welcome/newCities/chula-vista,47802.0,2391.0,5179216.0
Norwalk,Riverside,https://www.localcrimenews.com//welcome/newCities/norwalk,47707.0,2386.0,5179216.0
Barstow,Riverside,https://www.localcrimenews.com//welcome/newCities/barstow,44773.0,2239.0,5179216.0
Lake Elsinore,Riverside,https://www.localcrimenews.com//welcome/newCities/lake-elsinore,44565.0,2229.0,5179216.0
Upland,Riverside,https://www.localcrimenews.com//welcome/newCities/upland,44238.0,2212.0,5179216.0
Baldwin Park,Riverside,https://www.localcrimenews.com//welcome/newCities/baldwin-park,39030.0,1952.0,5179216.0
Murrieta,Riverside,https://www.localcrimenews.com//welcome/newCities/murrieta,39005.0,1951.0,5179216.0
Bellflower,Riverside,https://www.localcrimenews.com//welcome/newCities/bellflower,37721.0,1887.0,5179216.0
Gardena,Riverside,https://www.localcrimenews.com//welcome/newCities/gardena,36056.0,1803.0,5179216.0
Redwood City,Riverside,https://www.localcrimenews.com//welcome/newCities/redwood-city,36018.0,1801.0,5179216.0
Temecula,Riverside,https://www.localcrimenews.com//welcome/newCities/temecula,35795.0,1790.0,5179216.0
Palm Springs,Riverside,https://www.localcrimenews.com//welcome/newCities/palm-springs,35441.0,1773.0,5179216.0
Westminster,Riverside,https://www.localcrimenews.com//welcome/newCities/westminster,34966.0,1749.0,5179216.0
Banning,Riverside,https://www.localcrimenews.com//welcome/newCities/banning,34952.0,1748.0,5179216.0
San Pedro,Riverside,https://www.localcrimenews.com//welcome/newCities/san-pedro,34850.0,1743.0,5179216.0
Desert Hot Springs,Riverside,https://www.localcrimenews.com//welcome/newCities/desert-hot-springs,31565.0,1579.0,5179216.0
Irvine,Riverside,https://www.localcrimenews.com//welcome/newCities/irvine,31493.0,1575.0,5179216.0
Montclair,Riverside,https://www.localcrimenews.com//welcome/newCities/montclair,31335.0,1567.0,5179216.0
San Jacinto,Riverside,https://www.localcrimenews.com//welcome/newCities/san-jacinto,30491.0,1525.0,5179216.0
Yucaipa,Riverside,https://www.localcrimenews.com//welcome/newCities/yucaipa,28282.0,1415.0,5179216.0
Cathedral City,Riverside,https://www.localcrimenews.com//welcome/newCities/cathedral-city,27221.0,1362.0,5179216.0
Coachella,Riverside,https://www.localcrimenews.com//welcome/newCities/coachella,25812.0,1291.0,5179216.0
Beaumont,Riverside,https://www.localcrimenews.com//welcome/newCities/beaumont,25068.0,1254.0,5179216.0
Lakewood,Riverside,https://www.localcrimenews.com//welcome/newCities/lakewood,24619.0,1231.0,5179216.0
Bloomington,Riverside,https://www.localcrimenews.com//welcome/newCities/bloomington,23514.0,1176.0,5179216.0
Canyon Country,Riverside,https://www.localcrimenews.com//welcome/newCities/canyon-country,21822.0,1092.0,5179216.0
North Hills,Riverside,https://www.localcrimenews.com//welcome/newCities/north-hills,21169.0,1059.0,5179216.0
Redondo Beach,Riverside,https://www.localcrimenews.com//welcome/newCities/redondo-beach,20698.0,1035.0,5179216.0
Palm Desert,Riverside,https://www.localcrimenews.com//welcome/newCities/palm-desert,20205.0,1011.0,5179216.0
Yucca Valley,Riverside,https://www.localcrimenews.com//welcome/newCities/yucca-valley,20154.0,1008.0,5179216.0
Newport Beach,Riverside,https://www.localcrimenews.com//welcome/newCities/newport-beach,19980.0,999.0,5179216.0
Menifee,Riverside,https://www.localcrimenews.com//welcome/newCities/menifee,19720.0,986.0,5179216.0
Chino Hills,Riverside,https://www.localcrimenews.com//welcome/newCities/chino-hills,19250.0,963.0,5179216.0
Lakeside,Riverside,https://www.localcrimenews.com//welcome/newCities/lakeside,16580.0,829.0,5179216.0
Woodland Hills,Riverside,https://www.localcrimenews.com//welcome/newCities/woodland-hills,15135.0,757.0,5179216.0
Fallbrook,Riverside,https://www.localcrimenews.com//welcome/newCities/fallbrook,15016.0,751.0,5179216.0
Blythe,Riverside,https://www.localcrimenews.com//welcome/newCities/blythe,14807.0,741.0,5179216.0
Bell,Riverside,https://www.localcrimenews.com//welcome/newCities/bell,14539.0,727.0,5179216.0
Wildomar,Riverside,https://www.localcrimenews.com//welcome/newCities/wildomar,14118.0,706.0,5179216.0
Hacienda Heights,Riverside,https://www.localcrimenews.com//welcome/newCities/hacienda-heights,13929.0,697.0,5179216.0
Twentynine Palms,Riverside,https://www.localcrimenews.com//welcome/newCities/twentynine-palms,13274.0,664.0,5179216.0
La Quinta,Riverside,https://www.localcrimenews.com//welcome/newCities/la-quinta,13268.0,664.0,5179216.0
San Gabriel,Riverside,https://www.localcrimenews.com//welcome/newCities/san-gabriel,13070.0,654.0,5179216.0
Lemon Grove,Riverside,https://www.localcrimenews.com//welcome/newCities/lemon-grove,12866.0,644.0,5179216.0
Sherman Oaks,Riverside,https://www.localcrimenews.com//welcome/newCities/sherman-oaks,12856.0,643.0,5179216.0
Arleta,Riverside,https://www.localcrimenews.com//welcome/newCities/arleta,12807.0,641.0,5179216.0
Culver City,Riverside,https://www.localcrimenews.com//welcome/newCities/culver-city,11780.0,589.0,5179216.0
Yorba Linda,Riverside,https://www.localcrimenews.com//welcome/newCities/yorba-linda,11688.0,585.0,5179216.0
Duarte,Riverside,https://www.localcrimenews.com//welcome/newCities/duarte,11300.0,565.0,5179216.0
Granada Hills,Riverside,https://www.localcrimenews.com//welcome/newCities/granada-hills,11186.0,560.0,5179216.0
Thermal,Riverside,https://www.localcrimenews.com//welcome/newCities/thermal,10887.0,545.0,5179216.0
San Dimas,Riverside,https://www.localcrimenews.com//welcome/newCities/san-dimas,10611.0,531.0,5179216.0
La Verne,Riverside,https://www.localcrimenews.com//welcome/newCities/la-verne,10304.0,516.0,5179216.0
Sun City,Riverside,https://www.localcrimenews.com//welcome/newCities/sun-city,10205.0,511.0,5179216.0
Arcadia,Riverside,https://www.localcrimenews.com//welcome/newCities/arcadia,10145.0,508.0,5179216.0
Crestline,Riverside,https://www.localcrimenews.com//welcome/newCities/crestline,9679.0,484.0,5179216.0
El Centro,Riverside,https://www.localcrimenews.com//welcome/newCities/el-centro,9655.0,483.0,5179216.0
Loma Linda,Riverside,https://www.localcrimenews.com//welcome/newCities/loma-linda,9607.0,481.0,5179216.0
Phelan,Riverside,https://www.localcrimenews.com//welcome/newCities/phelan,9544.0,478.0,5179216.0
Norco,Riverside,https://www.localcrimenews.com//welcome/newCities/norco,9339.0,467.0,5179216.0
Poway,Riverside,https://www.localcrimenews.com//welcome/newCities/poway,9191.0,460.0,5179216.0
Tujunga,Riverside,https://www.localcrimenews.com//welcome/newCities/tujunga,8627.0,432.0,5179216.0
Hawaiian Gardens,Riverside,https://www.localcrimenews.com//welcome/newCities/hawaiian-gardens,8493.0,425.0,5179216.0
Joshua Tree,Riverside,https://www.localcrimenews.com//welcome/newCities/joshua-tree,7841.0,393.0,5179216.0
Encino,Riverside,https://www.localcrimenews.com//welcome/newCities/encino,7292.0,365.0,5179216.0
Kingsburg,Riverside,https://www.localcrimenews.com//welcome/newCities/kingsburg,7128.0,357.0,5179216.0
Walnut,Riverside,https://www.localcrimenews.com//welcome/newCities/walnut,7054.0,353.0,5179216.0
Aliso Viejo,Riverside,https://www.localcrimenews.com//welcome/newCities/aliso-viejo,6916.0,346.0,5179216.0
